; 英文的编码用大写字母表示
莉 li 131721
荔 li 16386
吏 li 3879
栗 li 15252
丽 li 271658
厉 li 38806
励 li 10775
砾 li 2414
历 li 50930
利 li 589416
傈 li 659
例 li 69393
俐 li 10168
罖 wang 0
罙 shen 0
罛 gu 0
罜 zhu 0
罝 ju 0
罞 mao 0
罠 min 0
罣 gua 0
罤 kun 0
罤 ti 0
罥 juan 0
罦 fu 0
罧 shen 0
罫 gua 0
罫 guai 0
罬 zhuo 0
罭 yu 0
罯 an 0
罰 fa 0
罳 si 0
罵 ma 0
罶 liu 0
罷 ba 0
罷 pi 0
罸 fa 0
罺 chao 0
罻 wei 0
罼 bi 0
罽 ji 0
罿 chong 0
羀 liu 0
羂 juan 0
羃 mi 0
羄 zhao 0
羅 luo 0
羆 pi 0
羇 ji 0
羈 ji 0
羉 luan 0
羋 mi 0
羍 da 0
羏 xiang 0
羏 yang 0
羐 you 0
羑 you 0
羒 fen 0
羓 ba 0
羕 yang 0
羖 gu 0
羗 qiang 0
羗 you 0
羘 zang 0
羙 gao 0
羙 mei 0
羛 xi 0
羛 yi 0
羜 zhu 0
羠 yi 0
羢 rong 0
羣 qun 0
羥 qiang 0
羦 huan 0
羨 xian 0
羨 yan 0
義 yi 0
羪 you 0
羫 kong 0
羫 qiang 0
羬 qian 0
羬 xian 0
羭 yu 0
羮 geng 0
羱 yuan 0
羳 fan 6
羴 shan 25
羵 fen 13
羶 shan 4
羷 lian 5
羺 nou 9
羻 qiang 10
羾 gong 15
羾 hong 0
翀 chong 2525
翂 fen 10
翃 hong 78
翄 chi 35
翆 cui 37
翇 fu 5
翈 xia 5
翉 ben 10
翋 la 66
翍 bi 6
翍 pi 6
翍 po 0
翏 liu 12
翏 lu 0
翐 zhi 0
翑 qu 1
翑 yu 0
習 xi 5386
翓 xie 6
翖 xi 2
翗 ke 5
翙 hui 44
翚 hui 69
翛 shu 38
翛 xiao 0
翜 sha 21
翝 hong 7
翞 jiang 3
翢 dao 13
翢 zhou 0
翣 sha 2
痢 li 2262
立 li 332359
粒 li 58872
沥 li 8317
隶 dai 0
隶 li 8991
力 li 402554
璃 li 2325
哩 li 189315
哩 ying 0
俩 lia 184577
俩 liang 92795
联 lian 416699
莲 lian 83259
连 lian 1421993
镰 lian 1710
廉 lian 22160
怜 lian 35436
涟 lian 7691
帘 lian 27795
敛 lian 6408
脸 lian 427320
链 lian 64866
恋 lian 346912
炼 lian 44590
练 lian 257611
粮 liang 58663
凉 liang 169727
梁 liang 221233
粱 liang 4933
良 liang 172454
两 liang 1299111
辆 liang 194745
量 liang 671480
晾 liang 19125
亮 liang 309174
谅 liang 7514
撩 liao 30045
聊 liao 901894
僚 liao 2648
疗 liao 16797
燎 liao 5476
寥 liao 3029
辽 liao 37700
潦 lao 985
潦 liao 1168
了 le 23400444
了 liao 11699955
撂 liao 6773
镣 liao 2045
廖 liao 84198
料 liao 172746
列 lie 322077
裂 lie 50008
烈 lie 48579
劣 lie 13982
猎 lie 23086
琳 lin 159718
林 lin 805478
磷 lin 30429
霖 lin 64012
临 lin 135112
邻 lin 32747
鳞 lin 12957
淋 lin 90885
凛 lin 2731
赁 lin 552
吝 lin 1635
拎 lin 23588
玲 ling 123448
菱 ling 33650
零 ling 270566
龄 ling 34703
铃 ling 346606
伶 ling 16217
羚 ling 6200
凌 ling 97232
灵 ling 193524
陵 ling 75512
岭 ling 90122
领 ling 408338
另 ling 565457
令 ling 538580
溜 liu 388171
琉 liu 2582
榴 liu 2530
硫 liu 14870
馏 liu 5245
留 liu 993155
刘 liu 885977
瘤 liu 8764
流 liu 652601
柳 liu 132205
六 liu 484304
六 lu 0
龙 long 512737
聋 long 8700
咙 long 2223
笼 long 37519
窿 long 2783
翤 chi 0
翧 xuan 0
翨 chi 0
翪 zong 0
翫 wan 0
翬 hui 0
翭 hou 0
翯 hao 0
翯 he 0
翲 piao 0
翴 lian 0
翵 hou 0
翵 qu 0
翶 ao 0
翷 lin 0
翸 pen 0
翹 qiao 0
翺 ao 0
翽 hui 0
翾 xuan 0
翿 dao 0
耂 lao 0
耇 gou 0
耈 gou 0
耉 gou 0
耊 die 0
耎 nuo 0
耎 ruan 0
耏 er 0
耏 nai 0
耑 duan 0
耑 zhuan 0
耓 ting 0
耚 pi 0
耛 chi 0
耛 yi 0
耝 chu 0
耝 qu 0
耞 jia 0
耟 ju 0
耡 chu 0
耣 lun 0
耤 ji 0
耤 jie 0
耫 ze 0
耫 zha 0
耬 lou 0
耭 ji 0
耮 lao 0
耯 huo 0
耰 you 0
耲 huai 0
耴 yi 0
耹 qin 0
耺 yun 0
耼 dan 0
耾 hong 0
聀 zhi 0
聁 pan 0
聄 zhen 0
聅 che 0
聇 zheng 0
聈 you 0
聉 tui 0
聉 wa 0
聎 tiao 0
聏 er 0
聏 nv 0
聐 ya 0
聑 tie 0
聑 zhe 0
聓 xu 0
聕 hao 0
聖 sheng 0
聗 lie 0
聙 jing 31
聛 bi 20
聜 di 4
聜 zhi 0
聝 guo 11
聞 wen 1928
聟 xu 7
聠 ping 28
聡 cong 34
聢 ding 65
聣 ni 14
聤 ting 50
聥 ju 5
聦 cong 21
聧 kui 9
聨 lian 46
聫 lian 13
聬 weng 12
聭 kui 2
聮 lian 19
聯 lian 7172
聰 cong 881
聲 sheng 4584
聳 song 33
聴 ting 436
聵 kui 10
聶 nie 129
職 zhi 1440
聸 dan 10
聹 ning 5
聺 qie 3
聻 jian 1
聻 ni 0
聼 ting 1138
聽 ting 14694
隆 long 156347
垄 long 6482
拢 long 17376
陇 long 7374
楼 lou 526853
娄 lou 17229
搂 lou 26147
篓 lou 3082
漏 lou 59802
陋 lou 5570
芦 lu 12844
卢 lu 162059
颅 lu 4530
庐 lu 9380
炉 lu 36880
掳 lu 5039
卤 lu 19477
虏 lu 10844
鲁 lu 179341
麓 lu 9655
碌 liu 673
碌 lu 6356
露 lou 126153
露 lu 71117
路 lu 1415531
赂 lu 1832
鹿 lu 44303
潞 lu 10674
禄 lu 26771
录 lu 117274
陆 liu 14439
陆 lu 150480
戮 lu 2625
驴 lv 43214
吕 lv 126460
铝 lv 118544
侣 lv 5467
旅 lv 86029
履 lv 40848
屡 lv 33791
缕 lv 15761
虑 lv 14450
氯 lv 14740
律 lv 37519
率 lv 304244
率 shuai 568974
滤 lv 42894
绿 lu 16543
绿 lv 216224
峦 luan 4772
挛 luan 3006
孪 luan 1719
滦 luan 5237
卵 luan 53453
乱 luan 477939
掠 lue 8485
掠 lve 8000
略 lue 59234
略 lve 59000
抡 lun 5866
轮 lun 233855
伦 lun 135355
仑 lun 9889
沦 lun 15397
纶 guan 8672
纶 lun 8568
论 lun 119622
萝 luo 12848
螺 luo 14852
罗 luo 742995
逻 luo 3542
锣 luo 8563
箩 luo 4303
骡 luo 1873
裸 luo 32958
落 la 245041
落 lao 1984
落 luo 247504
洛 luo 175304
骆 jia 0
骆 luo 23000
络 lao 203
络 luo 21780
妈 ma 637703
麻 ma 229420
玛 ma 93589
码 ma 169858
蚂 ma 2376
马 ma 1006151
骂 ma 486232
嘛 ma 1808138
吗 ma 6657532
埋 mai 232118
埋 man 2106
买 mai 1700277
麦 mai 213093
卖 mai 830490
迈 mai 141509
脉 mai 23971
脉 mo 336
瞒 man 44963
瞒 men 0
馒 man 3942
蛮 man 455575
满 man 735531
蔓 man 18172
蔓 wan 1615
曼 man 159206
慢 man 327264
漫 man 103591
聾 long 0
肁 zhao 0
肂 si 0
肅 su 0
肈 zhao 0
肊 yi 0
肍 qiu 0
肎 ken 0
肏 cao 0
肐 ge 0
肐 qi 0
肑 bo 0
肑 di 0
肒 huan 0
肔 chi 0
肕 ren 0
肗 ru 0
肙 yuan 0
肞 cha 0
肣 han 0
肦 ban 0
肦 fen 0
肧 pei 0
肨 feng 0
肨 pang 0
肬 you 0
肰 ran 0
肳 wen 0
肵 qi 0
肶 bi 0
肶 pi 0
肸 bi 0
肸 xi 0
肹 xi 0
肻 ken 0
胅 die 0
胇 bi 0
胇 fei 0
胈 ba 0
胉 bo 0
胊 qu 0
胋 tian 0
胏 zi 0
胐 fei 0
胐 ku 0
胑 zhi 0
胒 ni 0
胓 peng 0
胓 ping 0
胔 ci 0
胔 zi 0
胕 fu 0
胘 xian 0
胟 mu 0
胠 qu 0
胢 ke 0
胣 chi 0
胦 yang 0
胮 pang 0
胵 chi 0
胵 zhi 0
胷 xiong 0
胹 er 0
胻 heng 0
胾 zi 0
胿 gui 0
胿 kui 0
脀 cheng 0
脀 zheng 0
脁 tiao 0
脃 cui 0
脄 mei 0
脅 xie 0
脇 xi 0
脇 xian 0
脇 xie 0
脈 mai 0
脈 mo 0
脋 xi 0
脋 xian 0
脋 xie 0
脌 nin 9
脕 wan 57
脕 wen 0
脗 wen 65
脙 xiu 14
脛 jing 12
脜 rou 14
脜 you 0
脝 heng 35
脟 lie 25
脟 luan 0
脠 chan 4
脠 shan 0
脡 ting 6
脢 mei 52
脣 chun 195
脤 shen 60
脥 jia 32
脥 qian 0
脦 de 26
脦 te 26
脧 juan 10
脧 zui 0
脨 cu 32
脨 ji 0
脩 xiao 0
脩 xiu 0
脩 you 0
脪 chi 9
脪 xin 0
脫 tuo 1934
脭 cheng 9
脮 nei 19
脮 tui 0
脰 dou 10
脳 nao 191
脴 pi 1
脵 gu 3
脷 li 638
脹 chang 97
脹 zhang 0
脺 cui 4
脺 sui 0
脻 jie 5
脼 lang 8
脼 liang 0
脽 shui 65
脿 biao 40
谩 man 4377
芒 mang 19428
茫 mang 19428
盲 mang 76157
氓 mang 1542
氓 meng 756
忙 mang 967657
莽 mang 14145
猫 mao 292843
茅 mao 21973
锚 mao 4543
毛 mao 389189
矛 mao 17092
铆 mao 2398
卯 mao 12387
茂 mao 78516
冒 mao 160516
冒 mo 85854
帽 mao 59732
貌 mao 22496
贸 mao 46225
么 ma 0
么 me 3718548
么 mo 0
么 yao 0
玫 mei 36257
枚 mei 70396
梅 mei 302521
酶 mei 19460
霉 mei 63587
煤 mei 306863
没 mei 6178375
没 mo 380770
眉 mei 61490
媒 mei 91480
镁 mei 22980
每 mei 1810539
美 mei 1096042
昧 mei 16574
寐 mei 7703
妹 mei 253734
媚 mei 28867
门 men 770566
闷 men 293726
们 men 1587097
萌 meng 51143
蒙 meng 148475
檬 meng 5857
盟 meng 47992
锰 meng 10699
猛 meng 131483
梦 meng 1220074
孟 meng 104341
眯 mi 43992
醚 mi 3225
靡 mi 11470
糜 mei 3147
糜 mi 3997
迷 mi 247480
谜 mei 252
谜 mi 30721
弥 mi 25177
米 mi 1036842
秘 bi 4206
秘 mi 41768
觅 mi 25816
泌 bi 313
泌 mi 1786
蜜 mi 49012
密 mi 126757
幂 mi 4145
棉 mian 83297
眠 mian 34789
绵 mian 24293
冕 mian 8502
免 mian 121048
勉 mian 51354
娩 mian 1230
娩 wan 0
缅 mian 9658
面 mian 792379
苗 miao 71051
描 miao 21520
瞄 miao 27416
藐 miao 1718
秒 miao 200746
渺 miao 37329
庙 miao 56302
妙 miao 39251
蔑 mie 2388
灭 mie 89538
民 min 253501
抿 min 6050
皿 min 2486
敏 min 177216
悯 min 2333
闽 min 53068
明 ming 974807
螟 ming 1006
鸣 ming 106566
铭 ming 91265
名 ming 1064128
命 ming 306217
谬 miu 9689
摸 mo 260090
腀 lun 0
腁 pian 0
腂 guo 0
腂 lei 0
腃 juan 0
腃 kui 0
腃 quan 0
腄 chui 0
腄 hou 0
腅 dan 0
腇 nei 0
腉 nai 0
腍 dian 0
腍 ren 0
腎 shen 0
腏 chuo 0
腏 zhui 0
腒 ju 0
腖 dong 0
腗 pi 0
腘 guo 0
腘 huo 0
腛 wo 0
腜 mei 0
腝 nen 0
腝 ni 0
腝 ruan 0
腞 dun 0
腞 zhuan 0
腟 chi 0
腡 luo 0
腢 ou 0
腣 di 0
腤 an 0
腦 nao 0
腨 shuan 0
腪 yun 0
腫 zhong 0
腬 rou 0
腯 dun 0
腯 tu 0
腲 wei 0
腳 jiao 0
腳 jue 0
腵 jia 0
腶 duan 0
腷 bi 0
腸 chang 0
膁 qian 0
膁 xian 0
膃 wa 0
膄 shou 0
膅 tang 0
膆 su 0
膇 zhui 0
膉 yi 0
膋 liao 0
膌 ji 0
膍 pi 0
膎 xie 0
膐 lv 0
膒 ou 0
膓 chang 0
膔 biao 0
膔 lu 0
膕 guo 0
膕 huo 0
膖 pang 0
膗 chuai 0
膙 jiang 0
膚 fu 0
膚 lu 0
膞 chuan 0
膞 zhuan 0
膟 lu 0
膠 jiao 0
膡 ying 0
膢 lou 0
膢 lv 0
膤 xue 0
膥 cun 0
膧 chuang 11
膧 tong 0
膩 ni 313
膫 liao 148
膬 cui 19
膭 gui 12
膭 kui 0
膮 xiao 21
膯 teng 32
膯 tun 0
膰 fan 33
膰 pan 0
膱 zhi 6
膲 jiao 17
膴 hu 22
膴 wu 0
膵 cui 7
膶 run 39
膶 yin 0
膷 xiang 12
膸 sui 451
膸 wei 0
膹 fen 9
膼 zhua 97
膽 dan 549
膾 kuai 7
膿 nong 18
臄 ju 5
臄 jue 0
臅 chu 42
臇 juan 18
臈 ge 8
臈 la 0
臉 lian 3620
臋 tun 8
臍 qi 46
臎 cui 14
臏 bin 18
臐 xun 5
臑 nao 38
臑 ru 0
臒 wo 22
臒 yue 0
臓 zang 17
摹 mo 8282
蘑 mo 1252
模 mo 77846
模 mu 78
膜 mo 61832
磨 mo 142507
摩 ma 683
摩 mo 61256
魔 mo 128631
抹 ma 34291
抹 mo 64989
末 me 0
末 mo 163000
莫 mo 393313
莫 mu 0
墨 mo 62428
默 mo 94531
沫 mo 20442
漠 mo 15474
寞 mo 9694
陌 mo 216509
谋 mou 70027
牟 mou 18683
牟 mu 1820
某 mou 1063568
拇 mu 4946
牡 mu 10847
亩 mu 115843
姆 mu 115628
母 mu 140970
墓 mu 122640
暮 mu 37211
幕 mu 67595
募 mu 105125
慕 mu 34582
木 mu 258596
目 mu 190069
睦 mu 13212
牧 mu 32753
穆 mu 116932
拿 na 1272146
哪 na 1010628
哪 nai 0
哪 ne 34881
哪 nei 8456
呐 na 76690
呐 ne 57486
钠 na 18173
那 na 7738953
那 nai 0
那 ne 26115
那 nei 914025
娜 na 89592
娜 nuo 78624
纳 na 303574
氖 nai 15008
乃 nai 180934
奶 nai 136526
耐 nai 278413
奈 nai 62498
南 na 0
南 nan 711288
男 nan 1024850
难 nan 1058178
囊 nang 43440
挠 nao 21903
脑 nao 156194
恼 nao 33369
闹 nao 390558
淖 chuo 11
淖 nao 4966
淖 zhuo 10
呢 ne 6538529
呢 ni 380930
馁 nei 3799
内 nei 1101159
嫩 nen 126065
能 nai 0
能 neng 4793000
妮 ni 86815
霓 ni 8266
倪 ni 58891
泥 ni 109146
尼 ni 266801
拟 ni 228197
你 ni 25048368
匿 ni 4897
腻 ni 60907
逆 ni 55788
溺 ni 10925
溺 niao 583
蔫 nian 6304
拈 nian 4554
年 nian 8691803
碾 nian 13778
撵 nian 8374
捻 nian 36236
捻 nie 0
念 nian 271146
娘 niang 109651
酿 niang 27259
鸟 diao 27179
鸟 niao 390412
尿 niao 52273
尿 sui 520
捏 nie 281055
聂 nie 32424
孽 nie 14172
啮 nie 1605
镊 nie 479
镍 nie 22021
涅 nie 36726
您 nin 1281741
柠 ning 3752
狞 ning 1080
凝 ning 73675
宁 ning 255140
臔 xian 0
臕 biao 0
臖 xing 0
臗 kun 0
臘 la 0
臙 yan 0
臚 lu 0
臛 huo 0
臜 za 0
臝 luo 0
臞 qu 0
臟 zang 0
臠 luan 0
臡 luan 0
臡 ni 0
臢 za 0
臤 qian 0
臤 xian 0
臥 wo 0
臦 guang 0
臦 jiong 0
臨 lin 0
臩 guang 0
臩 jiong 0
臫 jiao 0
臮 ji 0
臯 gao 0
臰 chou 0
臰 xiu 0
臱 bian 0
臱 mian 0
臲 nie 0
臵 ge 0
臶 jian 0
臷 die 0
臷 zhi 0
臸 jin 0
臸 zhi 0
臹 xiu 0
臺 tai 0
臽 xian 0
臿 cha 0
舃 que 0
舃 xi 0
與 yu 0
興 xing 0
舉 ju 0
舊 jiu 0
舋 wen 0
舋 xin 0
舎 she 0
舏 jiu 0
舑 ran 0
舑 tan 0
舓 shi 0
舕 tan 0
舖 pu 0
舗 pu 0
舘 guan 0
舙 hua 0
舙 qi 0
舚 tian 0
舝 xia 0
舠 dao 0
舤 fan 0
舥 pa 0
舦 tai 0
舧 fan 0
舩 chuan 0
舩 fan 0
舮 lu 0
舲 ling 0
舺 xia 0
舼 hong 0
舼 qiong 0
舽 feng 0
舽 pang 0
舿 kua 0
艀 fu 14
艁 zao 14
艂 feng 10
艃 li 14
艅 yu 4
艆 lang 9
艈 yu 10
艊 bo 8
艌 nian 43
艌 qian 0
艍 ju 4
艎 huang 16
艐 ke 4
艐 zong 0
艑 bian 6
艒 mo 0
艒 mu 0
艓 die 5
艔 dao 16
艕 bang 8
艖 cha 10
艗 yi 16
艙 cang 49
艛 lou 5
艜 dai 18
艝 xue 19
艞 tiao 81
艞 yao 0
艠 deng 6
艡 dang 5
艢 qiang 4
艣 lu 7
艤 yi 12
艥 ji 5
艦 jian 61
艧 huo 14
艧 wo 0
艩 qi 5
拧 ning 62631
泞 ning 737
牛 niu 397425
扭 niu 66588
钮 niu 4785
纽 niu 33453
脓 nong 8300
浓 nong 124793
农 nong 227295
弄 long 59442
弄 nong 1039500
奴 nu 88325
努 nu 50242
怒 nu 75869
女 nu 0
女 nv 1390608
女 ru 0
暖 nuan 148236
虐 nue 13445
虐 nve 13000
疟 nue 691
疟 nve 464
疟 yao 70
挪 nuo 37196
懦 nuo 4300
糯 nuo 8117
诺 nuo 197135
哦 e 1964507
哦 o 6946957
欧 ou 253465
鸥 ou 10710
殴 ou 8250
藕 ou 114663
呕 ou 32126
偶 ou 1456608
沤 ou 1752
啪 pa 16203
趴 pa 45986
爬 pa 206240
帕 pa 70389
怕 pa 1108574
琶 pa 16706
拍 pai 445857
排 pai 463133
牌 pai 249227
徘 pai 1947
湃 pai 3181
派 pa 0
派 pai 242000
攀 pan 48647
潘 pan 154122
盘 pan 548168
磐 pan 12870
盼 pan 135788
畔 pan 17398
判 pan 45292
叛 pan 7922
乓 pang 3054
庞 pang 87593
旁 bang 0
旁 pang 156843
耪 pang 804
胖 pan 24002
胖 pang 260775
抛 pao 145203
咆 pao 1199
刨 bao 10476
刨 pao 1199
炮 bao 54
炮 pao 53893
袍 pao 10997
跑 pao 804519
泡 pao 217997
呸 pei 21163
胚 pei 4847
培 pei 105350
裴 pei 27759
赔 pei 77991
陪 pei 901849
配 pei 339336
佩 pei 119771
沛 pei 19203
喷 pen 89836
盆 pen 60156
砰 peng 11784
抨 peng 675
烹 peng 4594
澎 peng 4796
彭 bang 0
彭 peng 177822
蓬 peng 20304
棚 peng 42289
硼 peng 4201
篷 peng 4171
膨 peng 3210
朋 peng 104219
鹏 peng 183302
捧 peng 82124
碰 peng 242156
坯 pi 6370
砒 pi 345
霹 pi 1466
批 pi 263392
披 pi 51655
劈 pi 28291
琵 pi 744
毗 pi 2509
艪 lu 0
艫 lu 0
艬 chan 0
艭 shuang 0
艱 jian 0
艵 ping 0
艶 yan 0
艷 yan 0
艸 cao 0
艻 ji 0
艻 le 0
艼 ding 0
艼 ting 0
芀 tiao 0
芁 jiao 0
芃 peng 0
芅 yi 0
芆 cha 0
芇 mian 0
芉 gan 0
芌 yu 0
芐 hu 0
芐 xia 0
芓 zi 0
芔 hu 0
芔 hui 0
芕 sui 0
芖 zhi 0
芚 chun 0
芚 tun 0
芛 wei 0
芞 qi 0
芠 wen 0
芢 ren 0
芣 fou 0
芣 fu 0
芧 xu 0
芧 zhu 0
芲 hua 0
芵 jue 0
芶 gou 0
芺 ao 0
芻 chu 0
芻 zou 0
芼 mao 0
芿 reng 0
苀 hang 0
苂 chan 0
苂 yin 0
苃 you 0
苅 yi 0
苆 qie 0
苉 pi 0
苐 di 0
苐 ti 0
苖 di 0
苙 ji 0
苙 li 0
苚 yong 0
苝 bei 0
苢 yi 0
苧 ning 0
苧 zhu 0
苨 ni 0
苩 bo 0
苩 pa 0
苪 bing 0
苬 xiu 0
苭 yao 0
苮 xian 0
苰 hong 0
苲 zha 0
苳 dong 0
苵 die 0
苶 nie 0
苸 hu 0
苺 mei 124
苼 rui 1671
苼 sheng 1000
苽 gu 994
苽 gua 0
苾 bi 725
苾 bie 500
苿 wei 220
茀 bo 3
茀 fu 0
茊 zi 7
茋 zhi 26
茍 ji 84
茐 cong 26
茒 yuan 3
茓 xue 5
茖 ge 131
茖 luo 0
茘 li 14
茙 rong 3
茝 chai 19
茝 zhi 0
茞 chen 61
茟 yu 10
茠 hao 86
茠 xiu 0
茡 zi 123
茢 lie 18
茣 wu 6
茤 duo 370
茤 ji 0
茥 gui 6
茦 ci 3
茩 gou 0
茩 hou 0
茪 guang 363
茮 jiao 17
茮 niao 0
茰 yu 4
茲 ci 33
茲 zi 0
茷 fa 68
茷 pei 0
茻 mang 50
茻 mu 0
茽 zhong 371
啤 pi 22196
脾 pi 32487
疲 pi 33625
皮 pi 263328
匹 pi 27268
痞 pi 6833
僻 pi 3591
屁 pi 101900
譬 pi 1520
篇 pian 170591
偏 pian 262111
片 pian 414252
骗 pian 488381
飘 piao 283908
漂 piao 153693
瓢 piao 11581
票 piao 644574
撇 pie 26772
瞥 pie 12994
拼 pin 134831
频 bin 0
频 pin 103896
贫 pin 41701
品 pin 267158
聘 pin 34391
乒 ping 26799
坪 ping 39407
苹 peng 0
苹 ping 23976
萍 ping 104996
平 ping 688452
凭 ping 152321
瓶 ping 148934
评 ping 174710
屏 bing 62111
屏 ping 62000
坡 po 66250
泼 po 39251
颇 po 50969
婆 po 187905
破 po 552882
魄 bo 0
魄 po 9000
魄 tuo 0
迫 pai 2267
迫 po 19734
粕 po 6427
剖 pou 8713
扑 pu 85785
铺 pu 104139
仆 pu 7051
莆 pu 2648
葡 pu 9223
菩 pu 1747
蒲 pu 37388
埔 bu 779
埔 pu 7264
朴 piao 1581
朴 po 2556
朴 pu 32782
圃 pu 6319
普 pu 266073
浦 pu 60993
谱 pu 38004
曝 bao 36801
曝 pu 25358
瀑 bao 582
瀑 pu 7448
期 ji 780
期 qi 778440
欺 qi 123877
栖 qi 11016
栖 xi 5584
戚 qi 20090
妻 qi 68866
七 qi 387658
凄 qi 40688
漆 qi 53006
柒 qi 10664
沏 qi 6080
其 ji 0
其 qi 2373624
棋 qi 39575
奇 ji 101708
奇 qi 197041
歧 qi 7171
畦 qi 1276
崎 qi 10320
脐 qi 6935
齐 ji 0
齐 qi 214000
旗 qi 63419
祈 qi 15611
祁 qi 21745
骑 ji 12906
骑 qi 121002
起 qi 2012987
岂 kai 0
岂 qi 26973
乞 qi 11214
企 qi 395388
启 qi 118446
契 qi 16230
契 qie 0
契 xie 1479
砌 qi 14294
砌 qie 1275
器 qi 173278
气 qi 715665
迄 qi 1007
弃 qi 68241
汽 qi 97553
泣 qi 28162
讫 qi 1061
掐 qia 35445
茾 qian 0
茿 zhu 0
荁 huan 0
荂 fu 0
荄 gai 0
荅 da 0
荅 ta 0
荈 chuan 0
荊 jing 0
荋 er 0
荌 an 0
荍 qiao 0
荎 chi 0
荎 qi 0
荓 ping 0
荕 jin 0
荕 qian 0
荖 cha 0
荖 lao 0
荗 shu 0
荘 zhuang 0
荙 da 0
荝 ce 0
荢 zi 0
荰 du 0
荱 wei 0
荲 li 0
荳 dou 0
荴 fu 0
荵 ren 0
荶 yin 0
荹 bu 0
荹 pu 0
荺 yun 0
荾 sui 0
荿 cheng 0
莀 chen 0
莀 nong 0
莁 wu 0
莂 bie 0
莃 xi 0
莄 geng 0
莇 zhu 0
莈 mo 0
莊 zhuang 0
莋 zuo 0
莌 tuo 0
莍 qiu 0
莏 suo 0
莐 chen 0
莑 feng 0
莑 peng 0
莔 meng 0
莔 qing 0
莔 xi 0
莕 xing 0
莖 jing 0
莗 che 0
莙 jun 0
莚 yan 0
莝 cuo 0
莟 han 0
莡 cuo 0
莢 jia 0
莣 wang 0
莤 su 0
莤 you 0
莥 niu 0
莦 shao 0
莦 xiao 0
莧 xian 0
莬 mian 0
莬 wan 0
莬 wen 0
莭 jie 0
莮 nan 0
莯 mu 112
莵 tu 68
莻 nu 0
莻 xi 0
莾 mang 30
莿 ci 134
菂 di 2596
菃 qu 11
菄 dong 69
菆 chu 6
菆 cuan 0
菆 zou 6
菈 la 1754
菉 lu 72
菉 lv 0
菋 wei 1896
菍 nie 53
菍 ren 0
菎 kun 12
菐 pu 5
菑 zai 50
菑 zi 0
菒 gao 29
菓 guo 1666
菕 lun 16
菗 chou 176
菙 chui 7
菚 zhan 16
菛 men 473
菞 li 5
菢 bao 238
菣 qin 5
菤 juan 14
菦 qin 38
菧 di 89
菨 jie 10
菨 sha 0
菫 jin 29
菬 qiao 25
菬 zhao 0
菭 chi 4
菭 tai 4
菭 zhi 4
恰 qia 89302
洽 qia 13181
牵 qian 270499
扦 qian 2241
钎 qian 1353
铅 qian 25856
铅 yan 182
千 qian 319121
迁 qian 55644
签 qian 207316
仟 qian 10571
谦 qian 51774
乾 gan 14819
乾 qian 14500
黔 qian 17321
钱 qian 1156647
钳 qian 8985
前 qian 2003742
潜 qian 45132
遣 qian 12827
浅 jian 914
浅 qian 89999
谴 qian 5731
堑 jian 6
堑 qian 5976
堑 zan 6
嵌 kan 0
嵌 qian 12000
欠 qian 259971
歉 qian 16426
枪 qiang 164238
呛 qiang 37521
腔 qiang 23004
羌 qiang 8434
墙 qiang 176216
蔷 qiang 4316
强 jiang 40248
强 qiang 704054
抢 cheng 0
抢 qiang 319742
橇 qiao 4911
锹 qiao 3937
敲 qiao 146005
悄 qiao 16274
桥 qiao 273601
瞧 qiao 61252
乔 qiao 110650
侨 qiao 33516
巧 qiao 95129
鞘 qiao 7371
鞘 shao 728
撬 qiao 16941
翘 qiao 52480
峭 qiao 2680
俏 qiao 24621
俏 xiao 0
窍 qiao 8090
切 qie 510469
茄 jia 5533
茄 qie 7527
且 ju 583
且 qie 581834
怯 qie 12942
窃 qie 13902
钦 qin 49970
侵 qin 27922
亲 qin 300579
亲 qing 150183
秦 qin 104035
琴 qin 195147
勤 qin 101900
芹 qin 17017
擒 qin 8860
禽 qin 8331
寝 qin 17714
沁 qin 29204
青 qing 293342
轻 qing 281601
氢 qing 15231
倾 qing 103980
卿 qing 33000
清 qing 466243
擎 qing 8308
晴 qing 150818
氰 qing 17376
情 qing 762362
顷 qing 7231
请 qing 1821233
庆 qing 194691
琼 qiong 94970
穷 qiong 156922
秋 qiu 255112
丘 qiu 31572
邱 qiu 76753
球 qiu 407382
求 qiu 325065
囚 qiu 9454
酋 qiu 1064
泅 qiu 861
趋 cu 0
趋 qu 39960
区 ou 9281
区 qu 1020690
蛆 qu 3342
曲 qu 150197
躯 qu 7458
屈 qu 31845
驱 qu 34864
渠 ju 0
渠 qu 68931
菮 geng 0
華 hua 0
菳 qin 0
菴 an 0
菴 yan 0
菵 wang 0
菶 beng 0
菷 zhou 0
菺 jian 0
菻 lin 0
菼 tan 0
菾 tian 0
菿 dao 0
萀 hu 0
萂 he 0
萅 chun 0
萇 chang 0
萈 huan 0
萉 fei 0
萊 lai 0
萐 sha 0
萒 juan 0
萒 yan 0
萓 yi 0
萔 shao 0
萔 tiao 0
萕 ci 0
萕 ji 0
萕 qi 0
萖 guan 0
萗 ce 0
萙 zhen 0
萚 tuo 0
萚 ze 0
萛 jiu 0
萞 bi 0
萟 yi 0
萠 pan 0
萡 bo 0
萢 pao 0
萣 ding 0
萩 qiu 0
萪 ke 0
萫 xiang 0
萬 wan 0
萭 ju 0
萭 yu 0
萮 yu 0
萯 bei 0
萯 fu 0
萰 lian 0
